make,model,engine_size,trim,num_doors,mileage,reg_year,transmission_type,fuel_type,price
Peugeot,308,1.6,BlueHDi Allure,5,"76,109 miles",2016 reg,Manual,Diesel,"£6,950"
DS,DS 4,1.6,BlueHDi Elegance,5,"65,280 miles",2016 reg,Manual,Diesel,"£6,950"
Vauxhall,Corsa,1.4i,ecoTEC Energy (a/c),5,"39,127 miles",2018 reg,Manual,Petrol,"£8,450"
Nissan,Qashqai,1.5,dCi Visia,5,"74,745 miles",2019 reg,Manual,Diesel,"£9,600"
Vauxhall,Astra,1.6,CDTi ecoTEC BlueInjection Design,5,"60,979 miles",2018 reg,Manual,Diesel,"£8,450"
Citroen,C3,1.2,PureTech Flair,5,"26,114 miles",2018 reg,Manual,Petrol,"£9,400"
Vauxhall,Grandland X,1.6,Turbo D BlueInjection SE,5,"75,291 miles",2018 reg,Manual,Diesel,"£9,550"
Vauxhall,Astra,1.6,CDTi ecoFLEX Design,5,"80,738 miles",2017 reg,Manual,Diesel,"£7,000"
Vauxhall,Corsa,1.4i,ecoFLEX SRi VX Line,5,"60,782 miles",2016 reg,Manual,Petrol,"£7,000"
Vauxhall,Mokka X,1.4i,Turbo ecoTEC Elite Nav,5,"85,660 miles",2018 reg,Manual,Petrol,"was £8,700£8,550"
Vauxhall,Insignia,1.6,Turbo D BlueInjection Design Nav Sports Tourer,5,"95,093 miles",2018 reg,Manual,Diesel,"£8,700"
Peugeot,208,1.2,PureTech Allure Premium,5,"83,420 miles",2017 reg,Manual,Petrol,"£7,050"
Vauxhall,Grandland X,1.2,Turbo SE,5,"60,786 miles",2018 reg,Manual,Petrol,"£9,800"
Vauxhall,Corsa,1.2,Turbo SRi Premium,5,"45,775 miles",2020 reg,Manual,Petrol,"£9,850"
Toyota,Yaris,1.5,VVT-i Icon Tech,5,"64,673 miles",2019 reg,Manual,Petrol,"was £8,900£8,750"
Vauxhall,Corsa,1.4i,ecoTEC Energy (a/c),5,"32,392 miles",2018 reg,Manual,Petrol,"£8,650"
Citroen,C3,1.2,PureTech Feel,5,"31,070 miles",2019 reg,Manual,Petrol,"£9,300"
Nissan,Juke,1.2,DIG-T N-Connecta,5,"71,922 miles",2015 reg,Manual,Petrol,"£7,100"
Vauxhall,Corsa,1.4i,ecoTEC Griffin,5,"40,176 miles",2018 reg,Manual,Petrol,"£8,500"
Ford,Ka+,1.2,Ti-VCT Zetec,5,"22,580 miles",2018 reg,Manual,Petrol,"£9,100"
Ford,Fiesta,1.0T,EcoBoost Zetec,5,"68,472 miles",2018 reg,Manual,Petrol,"£8,800"
Vauxhall,Corsa,1.4i,ecoTEC Design,5,"47,148 miles",2019 reg,Manual,Petrol,"£8,400"
Vauxhall,Corsa,1.2,Turbo SRi Premium,5,"45,361 miles",2020 reg,Manual,Petrol,"£9,900"
Citroen,C3 Aircross,1.2,PureTech Feel 6 Spd,5,"28,472 miles",2018 reg,Manual,Petrol,"£9,950"
Vauxhall,Mokka X,1.4i,Turbo ecoTEC Active,5,"53,908 miles",2017 reg,Manual,Petrol,"was £8,950£8,800"
Seat,Ibiza,1.0,EcoTSI SE ST,5,"72,100 miles",2016 reg,Manual,Petrol,"£7,150"
Kia,Rio,1.4,CRDi 2,5,"81,495 miles",2017 reg,Manual,Diesel,"£7,150"
Peugeot,208,1.6,BlueHDi Active,5,"46,491 miles",2016 reg,Manual,Diesel,"£7,150"
Peugeot,308,1.6,BlueHDi Allure,5,"70,984 miles",2016 reg,Manual,Diesel,"£7,150"
Vauxhall,Mokka,1.4i,Turbo SE 2WD,5,"72,467 miles",2015 reg,Manual,Petrol,"£7,150"
Ford,Fiesta,1.1,Ti-VCT Zetec,5,"36,182 miles",2018 reg,Manual,Petrol,"£9,100"
Nissan,Micra,1.0,Visia,5,"3,435 miles",2017 reg,Manual,Petrol,"£9,350"
Ford,Fiesta,1.1,Ti-VCT Zetec,5,"45,625 miles",2018 reg,Manual,Petrol,"£9,050"
Vauxhall,Corsa,1.4i,ecoTEC Griffin,5,"24,562 miles",2019 reg,Manual,Petrol,"£8,900"
Toyota,Yaris,1.33,Dual VVT-i Icon,5,"70,159 miles",2016 reg,Manual,Petrol,"£7,200"
Vauxhall,Astra,1.4i,Turbo SRi,5,"80,344 miles",2018 reg,Manual,Petrol,"£7,200"
Ford,Focus,1.0T,EcoBoost Titanium,5,"84,929 miles",2017 reg,Manual,Petrol,"£7,200"
Vauxhall,Crossland X,1.2,SE,5,"27,330 miles",2018 reg,Manual,Petrol,"£9,850"
Seat,Toledo,1.0,TSI XCELLENCE,5,"32,418 miles",2018 reg,Manual,Petrol,"£8,700"
Seat,Ibiza,1.0,MPI SE Technology,5,"45,140 miles",2019 reg,Manual,Petrol,"£9,900"
Renault,Captur,1.5,dCi ENERGY Play,5,"41,468 miles",2018 reg,Manual,Diesel,"£8,850"
Citroen,C4 Cactus,1.6,BlueHDi Flair,5,"73,172 miles",2015 reg,Manual,Diesel,"£7,250"
Peugeot,208,1.2,PureTech GT Line,5,"44,085 miles",2019 reg,Manual,Petrol,"was £9,050£8,850"
Peugeot,308 SW,1.2,PureTech Active,5,"75,583 miles",2016 reg,Manual,Petrol,"£6,900"
Toyota,AYGO,1.0,VVT-i x-play,5,"14,747 miles",2020 reg,Manual,Petrol,"£9,250"
Vauxhall,Corsa,1.4i,ecoFLEX SE,5,"59,491 miles",2015 reg,Manual,Petrol,"£6,950"
Peugeot,308,1.6,BlueHDi Allure,5,"76,109 miles",2016 reg,Manual,Diesel,"£6,950"
DS,DS 4,1.6,BlueHDi Elegance,5,"65,280 miles",2016 reg,Manual,Diesel,"£6,950"
Vauxhall,Corsa,1.4i,ecoTEC Energy (a/c),5,"39,127 miles",2018 reg,Manual,Petrol,"£8,450"
Nissan,Qashqai,1.5,dCi Visia,5,"74,745 miles",2019 reg,Manual,Diesel,"£9,600"
Vauxhall,Astra,1.6,CDTi ecoTEC BlueInjection Design,5,"60,979 miles",2018 reg,Manual,Diesel,"£8,450"
Citroen,C3,1.2,PureTech Flair,5,"26,114 miles",2018 reg,Manual,Petrol,"£9,400"
Vauxhall,Grandland X,1.6,Turbo D BlueInjection SE,5,"75,291 miles",2018 reg,Manual,Diesel,"£9,550"
Vauxhall,Astra,1.6,CDTi ecoFLEX Design,5,"80,738 miles",2017 reg,Manual,Diesel,"£7,000"
Vauxhall,Corsa,1.4i,ecoFLEX SRi VX Line,5,"60,782 miles",2016 reg,Manual,Petrol,"£7,000"
Vauxhall,Mokka X,1.4i,Turbo ecoTEC Elite Nav,5,"85,660 miles",2018 reg,Manual,Petrol,"was £8,700£8,550"
Vauxhall,Insignia,1.6,Turbo D BlueInjection Design Nav Sports Tourer,5,"95,093 miles",2018 reg,Manual,Diesel,"£8,700"
Peugeot,208,1.2,PureTech Allure Premium,5,"83,420 miles",2017 reg,Manual,Petrol,"£7,050"
Vauxhall,Grandland X,1.2,Turbo SE,5,"60,786 miles",2018 reg,Manual,Petrol,"£9,800"
Vauxhall,Corsa,1.2,Turbo SRi Premium,5,"45,775 miles",2020 reg,Manual,Petrol,"£9,850"
Toyota,Yaris,1.5,VVT-i Icon Tech,5,"64,673 miles",2019 reg,Manual,Petrol,"was £8,900£8,750"
Vauxhall,Corsa,1.4i,ecoTEC Energy (a/c),5,"32,392 miles",2018 reg,Manual,Petrol,"£8,650"
Citroen,C3,1.2,PureTech Feel,5,"31,070 miles",2019 reg,Manual,Petrol,"£9,300"
Nissan,Juke,1.2,DIG-T N-Connecta,5,"71,922 miles",2015 reg,Manual,Petrol,"£7,100"
Vauxhall,Corsa,1.4i,ecoTEC Griffin,5,"40,176 miles",2018 reg,Manual,Petrol,"£8,500"
Ford,Ka+,1.2,Ti-VCT Zetec,5,"22,580 miles",2018 reg,Manual,Petrol,"£9,100"
Ford,Fiesta,1.0T,EcoBoost Zetec,5,"68,472 miles",2018 reg,Manual,Petrol,"£8,800"
Vauxhall,Corsa,1.4i,ecoTEC Design,5,"47,148 miles",2019 reg,Manual,Petrol,"£8,400"
Vauxhall,Corsa,1.2,Turbo SRi Premium,5,"45,361 miles",2020 reg,Manual,Petrol,"£9,900"
Citroen,C3 Aircross,1.2,PureTech Feel 6 Spd,5,"28,472 miles",2018 reg,Manual,Petrol,"£9,950"
Vauxhall,Mokka X,1.4i,Turbo ecoTEC Active,5,"53,908 miles",2017 reg,Manual,Petrol,"was £8,950£8,800"
Seat,Ibiza,1.0,EcoTSI SE ST,5,"72,100 miles",2016 reg,Manual,Petrol,"£7,150"
Kia,Rio,1.4,CRDi 2,5,"81,495 miles",2017 reg,Manual,Diesel,"£7,150"
Peugeot,208,1.6,BlueHDi Active,5,"46,491 miles",2016 reg,Manual,Diesel,"£7,150"
Peugeot,308,1.6,BlueHDi Allure,5,"70,984 miles",2016 reg,Manual,Diesel,"£7,150"
Vauxhall,Mokka,1.4i,Turbo SE 2WD,5,"72,467 miles",2015 reg,Manual,Petrol,"£7,150"
Ford,Fiesta,1.1,Ti-VCT Zetec,5,"36,182 miles",2018 reg,Manual,Petrol,"£9,100"
Nissan,Micra,1.0,Visia,5,"3,435 miles",2017 reg,Manual,Petrol,"£9,350"
Ford,Fiesta,1.1,Ti-VCT Zetec,5,"45,625 miles",2018 reg,Manual,Petrol,"£9,050"
Vauxhall,Corsa,1.4i,ecoTEC Griffin,5,"24,562 miles",2019 reg,Manual,Petrol,"£8,900"
Toyota,Yaris,1.33,Dual VVT-i Icon,5,"70,159 miles",2016 reg,Manual,Petrol,"£7,200"
Vauxhall,Astra,1.4i,Turbo SRi,5,"80,344 miles",2018 reg,Manual,Petrol,"£7,200"
Ford,Focus,1.0T,EcoBoost Titanium,5,"84,929 miles",2017 reg,Manual,Petrol,"£7,200"
Vauxhall,Crossland X,1.2,SE,5,"27,330 miles",2018 reg,Manual,Petrol,"£9,850"
Seat,Toledo,1.0,TSI XCELLENCE,5,"32,418 miles",2018 reg,Manual,Petrol,"£8,700"
Seat,Ibiza,1.0,MPI SE Technology,5,"45,140 miles",2019 reg,Manual,Petrol,"£9,900"
Renault,Captur,1.5,dCi ENERGY Play,5,"41,468 miles",2018 reg,Manual,Diesel,"£8,850"
Citroen,C4 Cactus,1.6,BlueHDi Flair,5,"73,172 miles",2015 reg,Manual,Diesel,"£7,250"
Peugeot,208,1.2,PureTech GT Line,5,"44,085 miles",2019 reg,Manual,Petrol,"was £9,050£8,850"
Peugeot,308 SW,1.2,PureTech Active,5,"75,583 miles",2016 reg,Manual,Petrol,"£6,900"
Toyota,AYGO,1.0,VVT-i x-play,5,"14,747 miles",2020 reg,Manual,Petrol,"£9,250"
Vauxhall,Corsa,1.4i,ecoFLEX SE,5,"59,491 miles",2015 reg,Manual,Petrol,"£6,950"
Peugeot,308,1.6,BlueHDi Allure,5,"76,109 miles",2016 reg,Manual,Diesel,"£6,950"
DS,DS 4,1.6,BlueHDi Elegance,5,"65,280 miles",2016 reg,Manual,Diesel,"£6,950"
Vauxhall,Corsa,1.4i,ecoTEC Energy (a/c),5,"39,127 miles",2018 reg,Manual,Petrol,"£8,450"
Nissan,Qashqai,1.5,dCi Visia,5,"74,745 miles",2019 reg,Manual,Diesel,"£9,600"
Vauxhall,Astra,1.6,CDTi ecoTEC BlueInjection Design,5,"60,979 miles",2018 reg,Manual,Diesel,"£8,450"
Citroen,C3,1.2,PureTech Flair,5,"26,114 miles",2018 reg,Manual,Petrol,"£9,400"
Vauxhall,Grandland X,1.6,Turbo D BlueInjection SE,5,"75,291 miles",2018 reg,Manual,Diesel,"£9,550"
Vauxhall,Astra,1.6,CDTi ecoFLEX Design,5,"80,738 miles",2017 reg,Manual,Diesel,"£7,000"
Vauxhall,Corsa,1.4i,ecoFLEX SRi VX Line,5,"60,782 miles",2016 reg,Manual,Petrol,"£7,000"
Vauxhall,Mokka X,1.4i,Turbo ecoTEC Elite Nav,5,"85,660 miles",2018 reg,Manual,Petrol,"was £8,700£8,550"
Vauxhall,Insignia,1.6,Turbo D BlueInjection Design Nav Sports Tourer,5,"95,093 miles",2018 reg,Manual,Diesel,"£8,700"
Peugeot,208,1.2,PureTech Allure Premium,5,"83,420 miles",2017 reg,Manual,Petrol,"£7,050"
Vauxhall,Grandland X,1.2,Turbo SE,5,"60,786 miles",2018 reg,Manual,Petrol,"£9,800"
Vauxhall,Corsa,1.2,Turbo SRi Premium,5,"45,775 miles",2020 reg,Manual,Petrol,"£9,850"
Toyota,Yaris,1.5,VVT-i Icon Tech,5,"64,673 miles",2019 reg,Manual,Petrol,"was £8,900£8,750"
Vauxhall,Corsa,1.4i,ecoTEC Energy (a/c),5,"32,392 miles",2018 reg,Manual,Petrol,"£8,650"
Citroen,C3,1.2,PureTech Feel,5,"31,070 miles",2019 reg,Manual,Petrol,"£9,300"
Nissan,Juke,1.2,DIG-T N-Connecta,5,"71,922 miles",2015 reg,Manual,Petrol,"£7,100"
Vauxhall,Corsa,1.4i,ecoTEC Griffin,5,"40,176 miles",2018 reg,Manual,Petrol,"£8,500"
Ford,Ka+,1.2,Ti-VCT Zetec,5,"22,580 miles",2018 reg,Manual,Petrol,"£9,100"
Ford,Fiesta,1.0T,EcoBoost Zetec,5,"68,472 miles",2018 reg,Manual,Petrol,"£8,800"
Vauxhall,Corsa,1.4i,ecoTEC Design,5,"47,148 miles",2019 reg,Manual,Petrol,"£8,400"
Vauxhall,Corsa,1.2,Turbo SRi Premium,5,"45,361 miles",2020 reg,Manual,Petrol,"£9,900"
Citroen,C3 Aircross,1.2,PureTech Feel 6 Spd,5,"28,472 miles",2018 reg,Manual,Petrol,"£9,950"
Vauxhall,Mokka X,1.4i,Turbo ecoTEC Active,5,"53,908 miles",2017 reg,Manual,Petrol,"was £8,950£8,800"
Seat,Ibiza,1.0,EcoTSI SE ST,5,"72,100 miles",2016 reg,Manual,Petrol,"£7,150"
Kia,Rio,1.4,CRDi 2,5,"81,495 miles",2017 reg,Manual,Diesel,"£7,150"
Peugeot,208,1.6,BlueHDi Active,5,"46,491 miles",2016 reg,Manual,Diesel,"£7,150"
Peugeot,308,1.6,BlueHDi Allure,5,"70,984 miles",2016 reg,Manual,Diesel,"£7,150"
Vauxhall,Mokka,1.4i,Turbo SE 2WD,5,"72,467 miles",2015 reg,Manual,Petrol,"£7,150"
Ford,Fiesta,1.1,Ti-VCT Zetec,5,"36,182 miles",2018 reg,Manual,Petrol,"£9,100"
Nissan,Micra,1.0,Visia,5,"3,435 miles",2017 reg,Manual,Petrol,"£9,350"
Ford,Fiesta,1.1,Ti-VCT Zetec,5,"45,625 miles",2018 reg,Manual,Petrol,"£9,050"
Vauxhall,Corsa,1.4i,ecoTEC Griffin,5,"24,562 miles",2019 reg,Manual,Petrol,"£8,900"
Toyota,Yaris,1.33,Dual VVT-i Icon,5,"70,159 miles",2016 reg,Manual,Petrol,"£7,200"
Vauxhall,Astra,1.4i,Turbo SRi,5,"80,344 miles",2018 reg,Manual,Petrol,"£7,200"
Ford,Focus,1.0T,EcoBoost Titanium,5,"84,929 miles",2017 reg,Manual,Petrol,"£7,200"
Vauxhall,Crossland X,1.2,SE,5,"27,330 miles",2018 reg,Manual,Petrol,"£9,850"
Seat,Toledo,1.0,TSI XCELLENCE,5,"32,418 miles",2018 reg,Manual,Petrol,"£8,700"
Seat,Ibiza,1.0,MPI SE Technology,5,"45,140 miles",2019 reg,Manual,Petrol,"£9,900"
Renault,Captur,1.5,dCi ENERGY Play,5,"41,468 miles",2018 reg,Manual,Diesel,"£8,850"
Citroen,C4 Cactus,1.6,BlueHDi Flair,5,"73,172 miles",2015 reg,Manual,Diesel,"£7,250"
Peugeot,208,1.2,PureTech GT Line,5,"44,085 miles",2019 reg,Manual,Petrol,"was £9,050£8,850"
Peugeot,308 SW,1.2,PureTech Active,5,"75,583 miles",2016 reg,Manual,Petrol,"£6,900"
Toyota,AYGO,1.0,VVT-i x-play,5,"14,747 miles",2020 reg,Manual,Petrol,"£9,250"
Vauxhall,Corsa,1.4i,ecoFLEX SE,5,"59,491 miles",2015 reg,Manual,Petrol,"£6,950"
Peugeot,308,1.6,BlueHDi Allure,5,"76,109 miles",2016 reg,Manual,Diesel,"£6,950"
DS,DS 4,1.6,BlueHDi Elegance,5,"65,280 miles",2016 reg,Manual,Diesel,"£6,950"
Vauxhall,Corsa,1.4i,ecoTEC Energy (a/c),5,"39,127 miles",2018 reg,Manual,Petrol,"£8,450"
Nissan,Qashqai,1.5,dCi Visia,5,"74,745 miles",2019 reg,Manual,Diesel,"£9,600"
Vauxhall,Astra,1.6,CDTi ecoTEC BlueInjection Design,5,"60,979 miles",2018 reg,Manual,Diesel,"£8,450"
Citroen,C3,1.2,PureTech Flair,5,"26,114 miles",2018 reg,Manual,Petrol,"£9,400"
Vauxhall,Grandland X,1.6,Turbo D BlueInjection SE,5,"75,291 miles",2018 reg,Manual,Diesel,"£9,550"
Vauxhall,Astra,1.6,CDTi ecoFLEX Design,5,"80,738 miles",2017 reg,Manual,Diesel,"£7,000"
Vauxhall,Corsa,1.4i,ecoFLEX SRi VX Line,5,"60,782 miles",2016 reg,Manual,Petrol,"£7,000"
Vauxhall,Mokka X,1.4i,Turbo ecoTEC Elite Nav,5,"85,660 miles",2018 reg,Manual,Petrol,"was £8,700£8,550"
Vauxhall,Insignia,1.6,Turbo D BlueInjection Design Nav Sports Tourer,5,"95,093 miles",2018 reg,Manual,Diesel,"£8,700"
Peugeot,208,1.2,PureTech Allure Premium,5,"83,420 miles",2017 reg,Manual,Petrol,"£7,050"
Vauxhall,Grandland X,1.2,Turbo SE,5,"60,786 miles",2018 reg,Manual,Petrol,"£9,800"
Vauxhall,Corsa,1.2,Turbo SRi Premium,5,"45,775 miles",2020 reg,Manual,Petrol,"£9,850"
Toyota,Yaris,1.5,VVT-i Icon Tech,5,"64,673 miles",2019 reg,Manual,Petrol,"was £8,900£8,750"
Vauxhall,Corsa,1.4i,ecoTEC Energy (a/c),5,"32,392 miles",2018 reg,Manual,Petrol,"£8,650"
Citroen,C3,1.2,PureTech Feel,5,"31,070 miles",2019 reg,Manual,Petrol,"£9,300"
Nissan,Juke,1.2,DIG-T N-Connecta,5,"71,922 miles",2015 reg,Manual,Petrol,"£7,100"
Vauxhall,Corsa,1.4i,ecoTEC Griffin,5,"40,176 miles",2018 reg,Manual,Petrol,"£8,500"
Ford,Ka+,1.2,Ti-VCT Zetec,5,"22,580 miles",2018 reg,Manual,Petrol,"£9,100"
Ford,Fiesta,1.0T,EcoBoost Zetec,5,"68,472 miles",2018 reg,Manual,Petrol,"£8,800"
Vauxhall,Corsa,1.4i,ecoTEC Design,5,"47,148 miles",2019 reg,Manual,Petrol,"£8,400"
Vauxhall,Corsa,1.2,Turbo SRi Premium,5,"45,361 miles",2020 reg,Manual,Petrol,"£9,900"
Citroen,C3 Aircross,1.2,PureTech Feel 6 Spd,5,"28,472 miles",2018 reg,Manual,Petrol,"£9,950"
Vauxhall,Mokka X,1.4i,Turbo ecoTEC Active,5,"53,908 miles",2017 reg,Manual,Petrol,"was £8,950£8,800"
Seat,Ibiza,1.0,EcoTSI SE ST,5,"72,100 miles",2016 reg,Manual,Petrol,"£7,150"
Kia,Rio,1.4,CRDi 2,5,"81,495 miles",2017 reg,Manual,Diesel,"£7,150"
Peugeot,208,1.6,BlueHDi Active,5,"46,491 miles",2016 reg,Manual,Diesel,"£7,150"
Peugeot,308,1.6,BlueHDi Allure,5,"70,984 miles",2016 reg,Manual,Diesel,"£7,150"
Vauxhall,Mokka,1.4i,Turbo SE 2WD,5,"72,467 miles",2015 reg,Manual,Petrol,"£7,150"
Ford,Fiesta,1.1,Ti-VCT Zetec,5,"36,182 miles",2018 reg,Manual,Petrol,"£9,100"
Nissan,Micra,1.0,Visia,5,"3,435 miles",2017 reg,Manual,Petrol,"£9,350"
Ford,Fiesta,1.1,Ti-VCT Zetec,5,"45,625 miles",2018 reg,Manual,Petrol,"£9,050"
Vauxhall,Corsa,1.4i,ecoTEC Griffin,5,"24,562 miles",2019 reg,Manual,Petrol,"£8,900"
Toyota,Yaris,1.33,Dual VVT-i Icon,5,"70,159 miles",2016 reg,Manual,Petrol,"£7,200"
Vauxhall,Astra,1.4i,Turbo SRi,5,"80,344 miles",2018 reg,Manual,Petrol,"£7,200"
Ford,Focus,1.0T,EcoBoost Titanium,5,"84,929 miles",2017 reg,Manual,Petrol,"£7,200"
Vauxhall,Crossland X,1.2,SE,5,"27,330 miles",2018 reg,Manual,Petrol,"£9,850"
Seat,Toledo,1.0,TSI XCELLENCE,5,"32,418 miles",2018 reg,Manual,Petrol,"£8,700"
Seat,Ibiza,1.0,MPI SE Technology,5,"45,140 miles",2019 reg,Manual,Petrol,"£9,900"
Renault,Captur,1.5,dCi ENERGY Play,5,"41,468 miles",2018 reg,Manual,Diesel,"£8,850"
Citroen,C4 Cactus,1.6,BlueHDi Flair,5,"73,172 miles",2015 reg,Manual,Diesel,"£7,250"
Peugeot,208,1.2,PureTech GT Line,5,"44,085 miles",2019 reg,Manual,Petrol,"was £9,050£8,850"
Peugeot,308 SW,1.2,PureTech Active,5,"75,583 miles",2016 reg,Manual,Petrol,"£6,900"
Toyota,AYGO,1.0,VVT-i x-play,5,"14,747 miles",2020 reg,Manual,Petrol,"£9,250"
Vauxhall,Corsa,1.4i,ecoFLEX SE,5,"59,491 miles",2015 reg,Manual,Petrol,"£6,950"
Peugeot,308,1.6,BlueHDi Allure,5,"76,109 miles",2016 reg,Manual,Diesel,"£6,950"
DS,DS 4,1.6,BlueHDi Elegance,5,"65,280 miles",2016 reg,Manual,Diesel,"£6,950"
Vauxhall,Corsa,1.4i,ecoTEC Energy (a/c),5,"39,127 miles",2018 reg,Manual,Petrol,"£8,450"
Nissan,Qashqai,1.5,dCi Visia,5,"74,745 miles",2019 reg,Manual,Diesel,"£9,600"
Vauxhall,Astra,1.6,CDTi ecoTEC BlueInjection Design,5,"60,979 miles",2018 reg,Manual,Diesel,"£8,450"
Citroen,C3,1.2,PureTech Flair,5,"26,114 miles",2018 reg,Manual,Petrol,"£9,400"
Vauxhall,Grandland X,1.6,Turbo D BlueInjection SE,5,"75,291 miles",2018 reg,Manual,Diesel,"£9,550"
Vauxhall,Astra,1.6,CDTi ecoFLEX Design,5,"80,738 miles",2017 reg,Manual,Diesel,"£7,000"
Vauxhall,Corsa,1.4i,ecoFLEX SRi VX Line,5,"60,782 miles",2016 reg,Manual,Petrol,"£7,000"
Vauxhall,Mokka X,1.4i,Turbo ecoTEC Elite Nav,5,"85,660 miles",2018 reg,Manual,Petrol,"was £8,700£8,550"
Vauxhall,Insignia,1.6,Turbo D BlueInjection Design Nav Sports Tourer,5,"95,093 miles",2018 reg,Manual,Diesel,"£8,700"
Peugeot,208,1.2,PureTech Allure Premium,5,"83,420 miles",2017 reg,Manual,Petrol,"£7,050"
Vauxhall,Grandland X,1.2,Turbo SE,5,"60,786 miles",2018 reg,Manual,Petrol,"£9,800"
Vauxhall,Corsa,1.2,Turbo SRi Premium,5,"45,775 miles",2020 reg,Manual,Petrol,"£9,850"
Toyota,Yaris,1.5,VVT-i Icon Tech,5,"64,673 miles",2019 reg,Manual,Petrol,"was £8,900£8,750"
Vauxhall,Corsa,1.4i,ecoTEC Energy (a/c),5,"32,392 miles",2018 reg,Manual,Petrol,"£8,650"
Citroen,C3,1.2,PureTech Feel,5,"31,070 miles",2019 reg,Manual,Petrol,"£9,300"
Nissan,Juke,1.2,DIG-T N-Connecta,5,"71,922 miles",2015 reg,Manual,Petrol,"£7,100"
Vauxhall,Corsa,1.4i,ecoTEC Griffin,5,"40,176 miles",2018 reg,Manual,Petrol,"£8,500"
Ford,Ka+,1.2,Ti-VCT Zetec,5,"22,580 miles",2018 reg,Manual,Petrol,"£9,100"
Ford,Fiesta,1.0T,EcoBoost Zetec,5,"68,472 miles",2018 reg,Manual,Petrol,"£8,800"
Vauxhall,Corsa,1.4i,ecoTEC Design,5,"47,148 miles",2019 reg,Manual,Petrol,"£8,400"
Vauxhall,Corsa,1.2,Turbo SRi Premium,5,"45,361 miles",2020 reg,Manual,Petrol,"£9,900"
Citroen,C3 Aircross,1.2,PureTech Feel 6 Spd,5,"28,472 miles",2018 reg,Manual,Petrol,"£9,950"
Vauxhall,Mokka X,1.4i,Turbo ecoTEC Active,5,"53,908 miles",2017 reg,Manual,Petrol,"was £8,950£8,800"
Seat,Ibiza,1.0,EcoTSI SE ST,5,"72,100 miles",2016 reg,Manual,Petrol,"£7,150"
Kia,Rio,1.4,CRDi 2,5,"81,495 miles",2017 reg,Manual,Diesel,"£7,150"
Peugeot,208,1.6,BlueHDi Active,5,"46,491 miles",2016 reg,Manual,Diesel,"£7,150"
Peugeot,308,1.6,BlueHDi Allure,5,"70,984 miles",2016 reg,Manual,Diesel,"£7,150"
Vauxhall,Mokka,1.4i,Turbo SE 2WD,5,"72,467 miles",2015 reg,Manual,Petrol,"£7,150"
Ford,Fiesta,1.1,Ti-VCT Zetec,5,"36,182 miles",2018 reg,Manual,Petrol,"£9,100"
Nissan,Micra,1.0,Visia,5,"3,435 miles",2017 reg,Manual,Petrol,"£9,350"
Ford,Fiesta,1.1,Ti-VCT Zetec,5,"45,625 miles",2018 reg,Manual,Petrol,"£9,050"
Vauxhall,Corsa,1.4i,ecoTEC Griffin,5,"24,562 miles",2019 reg,Manual,Petrol,"£8,900"
Toyota,Yaris,1.33,Dual VVT-i Icon,5,"70,159 miles",2016 reg,Manual,Petrol,"£7,200"
Vauxhall,Astra,1.4i,Turbo SRi,5,"80,344 miles",2018 reg,Manual,Petrol,"£7,200"
Ford,Focus,1.0T,EcoBoost Titanium,5,"84,929 miles",2017 reg,Manual,Petrol,"£7,200"
Vauxhall,Crossland X,1.2,SE,5,"27,330 miles",2018 reg,Manual,Petrol,"£9,850"
Seat,Toledo,1.0,TSI XCELLENCE,5,"32,418 miles",2018 reg,Manual,Petrol,"£8,700"
Seat,Ibiza,1.0,MPI SE Technology,5,"45,140 miles",2019 reg,Manual,Petrol,"£9,900"
Renault,Captur,1.5,dCi ENERGY Play,5,"41,468 miles",2018 reg,Manual,Diesel,"£8,850"
Citroen,C4 Cactus,1.6,BlueHDi Flair,5,"73,172 miles",2015 reg,Manual,Diesel,"£7,250"
Peugeot,208,1.2,PureTech GT Line,5,"44,085 miles",2019 reg,Manual,Petrol,"was £9,050£8,850"
Peugeot,308 SW,1.2,PureTech Active,5,"75,583 miles",2016 reg,Manual,Petrol,"£6,900"
Toyota,AYGO,1.0,VVT-i x-play,5,"14,747 miles",2020 reg,Manual,Petrol,"£9,250"
Vauxhall,Corsa,1.4i,ecoFLEX SE,5,"59,491 miles",2015 reg,Manual,Petrol,"£6,950"
Peugeot,308,1.6,BlueHDi Allure,5,"76,109 miles",2016 reg,Manual,Diesel,"£6,950"
DS,DS 4,1.6,BlueHDi Elegance,5,"65,280 miles",2016 reg,Manual,Diesel,"£6,950"
Vauxhall,Corsa,1.4i,ecoTEC Energy (a/c),5,"39,127 miles",2018 reg,Manual,Petrol,"£8,450"
Nissan,Qashqai,1.5,dCi Visia,5,"74,745 miles",2019 reg,Manual,Diesel,"£9,600"
Vauxhall,Astra,1.6,CDTi ecoTEC BlueInjection Design,5,"60,979 miles",2018 reg,Manual,Diesel,"£8,450"
Citroen,C3,1.2,PureTech Flair,5,"26,114 miles",2018 reg,Manual,Petrol,"£9,400"
Vauxhall,Grandland X,1.6,Turbo D BlueInjection SE,5,"75,291 miles",2018 reg,Manual,Diesel,"£9,550"
Vauxhall,Astra,1.6,CDTi ecoFLEX Design,5,"80,738 miles",2017 reg,Manual,Diesel,"£7,000"
Vauxhall,Corsa,1.4i,ecoFLEX SRi VX Line,5,"60,782 miles",2016 reg,Manual,Petrol,"£7,000"
