make,model,engine_size,trim,num_doors,mileage,reg_year,transmission_type,fuel_type,price,is_electric
Ford,Focus,1.0, EcoBoost Hybrid mHEV  Active Edition ,5,21981,2020,Manual,Mild Hybrid,14989,0
Ford,Focus,1.0, EcoBoost  ST-Line X ,5,21268,2020,Manual,Petrol,15389,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV  Titanium X Ed ,5,14138,2021,Manual,Mild Hybrid,16995,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV  ST-Line Edition ,5,16239,2020,Manual,Mild Hybrid,16989,0
Ford,Focus,1.5, EcoBlue  Zetec ,5,25790,2019,Manual,Diesel,12989,0
Kia,Sportage,1.6,T GDi ISG GT-Line ,5,10456,2022,Manual,Petrol,25995,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV  Titanium X Ed ,5,9043,2020,Manual,Mild Hybrid,16400,0
Ford,Focus,1.0, EcoBoost  Active X ,5,28157,2021,Manual,Petrol,15489,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV  Titanium X Ed ,5,12226,2021,Manual,Mild Hybrid,16600,0
Ford,Focus,1.0, EcoBoost  Active X ,5,34008,2020,Manual,Petrol,14789,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV  ST-Line X Edition ,5,14440,2021,Manual,Mild Hybrid,17489,0
Ford,Focus,1.0, EcoBoost  Active X ,5,18101,2020,Manual,Petrol,17306,0
Kia,Sportage,1.6,T GDi GT-Line S  DT Auto [AD],5,18690,2021,Auto,Petrol,25495,0
Kia,Sportage,1.6,T GDi ISG 3  [AD],5,27511,2020,Manual,Petrol,19495,0
Ford,Focus,1.0, EcoBoost ST-Line Style ,5,11384,2022,Manual,Petrol,18189,0
Kia,Sportage,1.6,T GDi GT-Line S  DT Auto [AD],5,14826,2020,Auto,Petrol,24895,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV  Titanium X Ed ,5,14500,2021,Manual,Mild Hybrid,18289,0
Kia,Sportage,1.6, RDi 8V ISG GT-Line S  DT Auto [AD],5,15144,2021,Auto,Hybrid,25495,0
Ford,Focus,1.0, EcoBoost  ST-Line ,5,21208,2019,Manual,Petrol,14595,0
Ford,Focus,1.0, EcoBoost  ST-Line ,5,24488,2020,Manual,Petrol,13889,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV  Active Edition ,5,21981,2020,Manual,Mild Hybrid,14989,0
Ford,Focus,1.0, EcoBoost  ST-Line X ,5,21268,2020,Manual,Petrol,15389,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV  Titanium X Ed ,5,14138,2021,Manual,Mild Hybrid,16995,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV  ST-Line Edition ,5,16239,2020,Manual,Mild Hybrid,16989,0
Ford,Focus,1.5, EcoBlue  Zetec ,5,25790,2019,Manual,Diesel,12989,0
Kia,Sportage,1.6,T GDi ISG GT-Line ,5,10456,2022,Manual,Petrol,25995,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV  Titanium X Ed ,5,9043,2020,Manual,Mild Hybrid,16400,0
Ford,Focus,1.0, EcoBoost  Active X ,5,28157,2021,Manual,Petrol,15489,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV  Titanium X Ed ,5,12226,2021,Manual,Mild Hybrid,16600,0
Ford,Focus,1.0, EcoBoost  Active X ,5,34008,2020,Manual,Petrol,14789,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV  ST-Line X Edition ,5,14440,2021,Manual,Mild Hybrid,17489,0
Ford,Focus,1.0, EcoBoost  Active X ,5,18101,2020,Manual,Petrol,17306,0
Kia,Sportage,1.6,T GDi GT-Line S  DT Auto [AD],5,18690,2021,Auto,Petrol,25495,0
Kia,Sportage,1.6,T GDi ISG 3  [AD],5,27511,2020,Manual,Petrol,19495,0
Ford,Focus,1.0, EcoBoost ST-Line Style ,5,11384,2022,Manual,Petrol,18189,0
Kia,Sportage,1.6,T GDi GT-Line S  DT Auto [AD],5,14826,2020,Auto,Petrol,24895,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV  Titanium X Ed ,5,14500,2021,Manual,Mild Hybrid,18289,0
Kia,Sportage,1.6, RDi 8V ISG GT-Line S  DT Auto [AD],5,15144,2021,Auto,Hybrid,25495,0
Ford,Focus,1.0, EcoBoost  ST-Line ,5,21208,2019,Manual,Petrol,14595,0
Ford,Focus,1.0, EcoBoost  ST-Line ,5,24488,2020,Manual,Petrol,13889,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV  Active Edition ,5,21981,2020,Manual,Mild Hybrid,14989,0
Ford,Focus,1.0, EcoBoost  ST-Line X ,5,21268,2020,Manual,Petrol,15389,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV  Titanium X Ed ,5,14138,2021,Manual,Mild Hybrid,16995,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV  ST-Line Edition ,5,16239,2020,Manual,Mild Hybrid,16989,0
Ford,Focus,1.5, EcoBlue  Zetec ,5,25790,2019,Manual,Diesel,12989,0
Kia,Sportage,1.6,T GDi ISG GT-Line ,5,10456,2022,Manual,Petrol,25995,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV  Titanium X Ed ,5,9043,2020,Manual,Mild Hybrid,16400,0
Ford,Focus,1.0, EcoBoost  Active X ,5,28157,2021,Manual,Petrol,15489,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV  Titanium X Ed ,5,12226,2021,Manual,Mild Hybrid,16600,0
Ford,Focus,1.0, EcoBoost  Active X ,5,34008,2020,Manual,Petrol,14789,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV  ST-Line X Edition ,5,14440,2021,Manual,Mild Hybrid,17489,0
Ford,Focus,1.0, EcoBoost  Active X ,5,18101,2020,Manual,Petrol,17306,0
Kia,Sportage,1.6,T GDi GT-Line S  DT Auto [AD],5,18690,2021,Auto,Petrol,25495,0
Kia,Sportage,1.6,T GDi ISG 3  [AD],5,27511,2020,Manual,Petrol,19495,0
Ford,Focus,1.0, EcoBoost ST-Line Style ,5,11384,2022,Manual,Petrol,18189,0
Kia,Sportage,1.6,T GDi GT-Line S  DT Auto [AD],5,14826,2020,Auto,Petrol,24895,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV  Titanium X Ed ,5,14500,2021,Manual,Mild Hybrid,18289,0
Kia,Sportage,1.6, RDi 8V ISG GT-Line S  DT Auto [AD],5,15144,2021,Auto,Hybrid,25495,0
Ford,Focus,1.0, EcoBoost  ST-Line ,5,21208,2019,Manual,Petrol,14595,0
Ford,Focus,1.0, EcoBoost  ST-Line ,5,24488,2020,Manual,Petrol,13889,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV  Active Edition ,5,21981,2020,Manual,Mild Hybrid,14989,0
Ford,Focus,1.0, EcoBoost  ST-Line X ,5,21268,2020,Manual,Petrol,15389,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV  Titanium X Ed ,5,14138,2021,Manual,Mild Hybrid,16995,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV  ST-Line Edition ,5,16239,2020,Manual,Mild Hybrid,16989,0
Ford,Focus,1.5, EcoBlue  Zetec ,5,25790,2019,Manual,Diesel,12989,0
Kia,Sportage,1.6,T GDi ISG GT-Line ,5,10456,2022,Manual,Petrol,25995,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV  Titanium X Ed ,5,9043,2020,Manual,Mild Hybrid,16400,0
Ford,Focus,1.0, EcoBoost  Active X ,5,28157,2021,Manual,Petrol,15489,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV  Titanium X Ed ,5,12226,2021,Manual,Mild Hybrid,16600,0
Ford,Focus,1.0, EcoBoost  Active X ,5,34008,2020,Manual,Petrol,14789,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV  ST-Line X Edition ,5,14440,2021,Manual,Mild Hybrid,17489,0
Ford,Focus,1.0, EcoBoost  Active X ,5,18101,2020,Manual,Petrol,17306,0
Kia,Sportage,1.6,T GDi GT-Line S  DT Auto [AD],5,18690,2021,Auto,Petrol,25495,0
Kia,Sportage,1.6,T GDi ISG 3  [AD],5,27511,2020,Manual,Petrol,19495,0
Ford,Focus,1.0, EcoBoost ST-Line Style ,5,11384,2022,Manual,Petrol,18189,0
Ford,Focus,1.0, EcoBoost ST-Line Style ,5,7595,2022,Manual,Petrol,18389,0
Ford,Focus,1.0, EcoBoost  ST-Line ,5,34253,2020,Manual,Petrol,13995,0
Ford,Focus,1.5,Vignale  EcoBoost  ,5,45646,2019,Manual,Petrol,15189,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV Titanium  Auto,5,4991,2022,Auto,Mild Hybrid,19350,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV  Active Style ,5,4395,2022,Manual,Mild Hybrid,19489,0
Nissan,Qashqai,1.5, di N-Vision ,5,47918,2017,Manual,Diesel,12999,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV  ST-Line Edition ,5,24223,2020,Manual,Mild Hybrid,15750,0
Ford,Focus,1.5, EcoBlue  Titanium X ,5,16440,2020,Manual,Diesel,15950,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV  Active Edition ,5,7664,2022,Manual,Mild Hybrid,16989,0
Ford,Focus,1.0,Vignale  EcoBoost   Auto,5,20651,2019,Auto,Petrol,16875,0
Ford,Focus,1.0, EcoBoost ST-Line Style ,5,2995,2022,Manual,Petrol,19400,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV Titanium  Auto,5,17952,2022,Auto,Mild Hybrid,19789,0
Kia,Sportage,1.6,T GDi HEV GT-Line S  Auto,5,15063,2022,Auto,Hybrid,33995,0
Hyundai,i20,1.0,T GDi 8V MHD Ultimate ,5,6098,2022,Manual,Mild Hybrid,18690,0
Ford,Focus,2.0,Vignale  EcoBlue  Auto,5,14496,2020,Auto,Diesel,20999,0
Hyundai,i20,1.0,T GDi Element ,5,18424,2021,Manual,Petrol,13990,0
Kia,Sportage,1.6,T GDi HEV GT-Line S  Auto,5,6130,2023,Auto,Hybrid,38495,0
Kia,Sportage,1.6,T GDi HEV GT-Line S  Auto,5,11020,2022,Auto,Hybrid,34995,0
Nissan,Juke,1.6, [] Bose Personal Edition ,5,13302,2019,Manual,Petrol,13795,0
Kia,Sportage,1.6, RDi 8V ISG 3 ,5,13318,2021,Manual,Hybrid,20495,0
Ford,Focus,1.0, EcoBoost ST-Line Style ,5,7595,2022,Manual,Petrol,18389,0
Ford,Focus,1.0, EcoBoost  ST-Line ,5,34253,2020,Manual,Petrol,13995,0
Ford,Focus,1.5,Vignale  EcoBoost  ,5,45646,2019,Manual,Petrol,15189,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV Titanium  Auto,5,4991,2022,Auto,Mild Hybrid,19350,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV  Active Style ,5,4395,2022,Manual,Mild Hybrid,19489,0
Nissan,Qashqai,1.5, di N-Vision ,5,47918,2017,Manual,Diesel,12999,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV  ST-Line Edition ,5,24223,2020,Manual,Mild Hybrid,15750,0
Ford,Focus,1.5, EcoBlue  Titanium X ,5,16440,2020,Manual,Diesel,15950,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV  Active Edition ,5,7664,2022,Manual,Mild Hybrid,16989,0
Ford,Focus,1.0,Vignale  EcoBoost   Auto,5,20651,2019,Auto,Petrol,16875,0
Ford,Focus,1.0, EcoBoost ST-Line Style ,5,2995,2022,Manual,Petrol,19400,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV Titanium  Auto,5,17952,2022,Auto,Mild Hybrid,19789,0
Kia,Sportage,1.6,T GDi HEV GT-Line S  Auto,5,15063,2022,Auto,Hybrid,33995,0
Hyundai,i20,1.0,T GDi 8V MHD Ultimate ,5,6098,2022,Manual,Mild Hybrid,18690,0
Ford,Focus,2.0,Vignale  EcoBlue  Auto,5,14496,2020,Auto,Diesel,20999,0
Hyundai,i20,1.0,T GDi Element ,5,18424,2021,Manual,Petrol,13990,0
Kia,Sportage,1.6,T GDi HEV GT-Line S  Auto,5,6130,2023,Auto,Hybrid,38495,0
Kia,Sportage,1.6,T GDi HEV GT-Line S  Auto,5,11020,2022,Auto,Hybrid,34995,0
Nissan,Juke,1.6, [] Bose Personal Edition ,5,13302,2019,Manual,Petrol,13795,0
Kia,Sportage,1.6, RDi 8V ISG 3 ,5,13318,2021,Manual,Hybrid,20495,0
Ford,Focus,1.0, EcoBoost ST-Line Style ,5,7595,2022,Manual,Petrol,18389,0
Ford,Focus,1.0, EcoBoost  ST-Line ,5,34253,2020,Manual,Petrol,13995,0
Ford,Focus,1.5,Vignale  EcoBoost  ,5,45646,2019,Manual,Petrol,15189,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV Titanium  Auto,5,4991,2022,Auto,Mild Hybrid,19350,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV  Active Style ,5,4395,2022,Manual,Mild Hybrid,19489,0
Nissan,Qashqai,1.5, di N-Vision ,5,47918,2017,Manual,Diesel,12999,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV  ST-Line Edition ,5,24223,2020,Manual,Mild Hybrid,15750,0
Ford,Focus,1.5, EcoBlue  Titanium X ,5,16440,2020,Manual,Diesel,15950,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV  Active Edition ,5,7664,2022,Manual,Mild Hybrid,16989,0
Ford,Focus,1.0,Vignale  EcoBoost   Auto,5,20651,2019,Auto,Petrol,16875,0
Ford,Focus,1.0, EcoBoost ST-Line Style ,5,2995,2022,Manual,Petrol,19400,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV Titanium  Auto,5,17952,2022,Auto,Mild Hybrid,19789,0
Kia,Sportage,1.6,T GDi HEV GT-Line S  Auto,5,15063,2022,Auto,Hybrid,33995,0
Hyundai,i20,1.0,T GDi 8V MHD Ultimate ,5,6098,2022,Manual,Mild Hybrid,18690,0
Ford,Focus,2.0,Vignale  EcoBlue  Auto,5,14496,2020,Auto,Diesel,20999,0
Hyundai,i20,1.0,T GDi Element ,5,18424,2021,Manual,Petrol,13990,0
Kia,Sportage,1.6,T GDi HEV GT-Line S  Auto,5,6130,2023,Auto,Hybrid,38495,0
Kia,Sportage,1.6,T GDi HEV GT-Line S  Auto,5,11020,2022,Auto,Hybrid,34995,0
Nissan,Juke,1.6, [] Bose Personal Edition ,5,13302,2019,Manual,Petrol,13795,0
Kia,Sportage,1.6, RDi 8V ISG 3 ,5,13318,2021,Manual,Hybrid,20495,0
Ford,Focus,1.0, EcoBoost ST-Line Style ,5,7595,2022,Manual,Petrol,18389,0
Ford,Focus,1.0, EcoBoost  ST-Line ,5,34253,2020,Manual,Petrol,13995,0
Ford,Focus,1.5,Vignale  EcoBoost  ,5,45646,2019,Manual,Petrol,15189,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV Titanium  Auto,5,4991,2022,Auto,Mild Hybrid,19350,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV  Active Style ,5,4395,2022,Manual,Mild Hybrid,19489,0
Nissan,Qashqai,1.5, di N-Vision ,5,47918,2017,Manual,Diesel,12999,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV  ST-Line Edition ,5,24223,2020,Manual,Mild Hybrid,15750,0
Ford,Focus,1.5, EcoBlue  Titanium X ,5,16440,2020,Manual,Diesel,15950,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV  Active Edition ,5,7664,2022,Manual,Mild Hybrid,16989,0
Ford,Focus,1.0,Vignale  EcoBoost   Auto,5,20651,2019,Auto,Petrol,16875,0
Ford,Focus,1.0, EcoBoost ST-Line Style ,5,2995,2022,Manual,Petrol,19400,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV Titanium  Auto,5,17952,2022,Auto,Mild Hybrid,19789,0
Kia,Sportage,1.6,T GDi HEV GT-Line S  Auto,5,15063,2022,Auto,Hybrid,33995,0
Hyundai,i20,1.0,T GDi 8V MHD Ultimate ,5,6098,2022,Manual,Mild Hybrid,18690,0
Ford,Focus,2.0,Vignale  EcoBlue  Auto,5,14496,2020,Auto,Diesel,20999,0
Hyundai,i20,1.0,T GDi Element ,5,18424,2021,Manual,Petrol,13990,0
Kia,Sportage,1.6,T GDi HEV GT-Line S  Auto,5,6130,2023,Auto,Hybrid,38495,0
Kia,Sportage,1.6,T GDi HEV GT-Line S  Auto,5,11020,2022,Auto,Hybrid,34995,0
Nissan,Juke,1.6, [] Bose Personal Edition ,5,13302,2019,Manual,Petrol,13795,0
Kia,Sportage,1.6, RDi 8V ISG 3 ,5,13318,2021,Manual,Hybrid,20495,0
Ford,Focus,1.0, EcoBoost ST-Line Style ,5,7595,2022,Manual,Petrol,18389,0
Ford,Focus,1.0, EcoBoost  ST-Line ,5,34253,2020,Manual,Petrol,13995,0
Ford,Focus,1.5,Vignale  EcoBoost  ,5,45646,2019,Manual,Petrol,15189,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV Titanium  Auto,5,4991,2022,Auto,Mild Hybrid,19350,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV  Active Style ,5,4395,2022,Manual,Mild Hybrid,19489,0
Nissan,Qashqai,1.5, di N-Vision ,5,47918,2017,Manual,Diesel,12999,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV  ST-Line Edition ,5,24223,2020,Manual,Mild Hybrid,15750,0
Ford,Focus,1.5, EcoBlue  Titanium X ,5,16440,2020,Manual,Diesel,15950,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV  Active Edition ,5,7664,2022,Manual,Mild Hybrid,16989,0
Ford,Focus,1.0,Vignale  EcoBoost   Auto,5,20651,2019,Auto,Petrol,16875,0
Ford,Focus,1.0, EcoBoost ST-Line Style ,5,2995,2022,Manual,Petrol,19400,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV Titanium  Auto,5,17952,2022,Auto,Mild Hybrid,19789,0
Kia,Sportage,1.6,T GDi HEV GT-Line S  Auto,5,15063,2022,Auto,Hybrid,33995,0
Hyundai,i20,1.0,T GDi 8V MHD Ultimate ,5,6098,2022,Manual,Mild Hybrid,18690,0
Ford,Focus,2.0,Vignale  EcoBlue  Auto,5,14496,2020,Auto,Diesel,20999,0
Hyundai,i20,1.0,T GDi Element ,5,18424,2021,Manual,Petrol,13990,0
Kia,Sportage,1.6,T GDi HEV GT-Line S  Auto,5,6130,2023,Auto,Hybrid,38495,0
Kia,Sportage,1.6,T GDi HEV GT-Line S  Auto,5,11020,2022,Auto,Hybrid,34995,0
Nissan,Juke,1.6, [] Bose Personal Edition ,5,13302,2019,Manual,Petrol,13795,0
Kia,Sportage,1.6, RDi 8V ISG 3 ,5,13318,2021,Manual,Hybrid,20495,0
Ford,Focus,1.0, EcoBoost ST-Line Style ,5,7595,2022,Manual,Petrol,18389,0
Ford,Focus,1.0, EcoBoost  ST-Line ,5,34253,2020,Manual,Petrol,13995,0
Ford,Focus,1.5,Vignale  EcoBoost  ,5,45646,2019,Manual,Petrol,15189,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV Titanium  Auto,5,4991,2022,Auto,Mild Hybrid,19350,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV  Active Style ,5,4395,2022,Manual,Mild Hybrid,19489,0
Nissan,Qashqai,1.5, di N-Vision ,5,47918,2017,Manual,Diesel,12999,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV  ST-Line Edition ,5,24223,2020,Manual,Mild Hybrid,15750,0
Ford,Focus,1.5, EcoBlue  Titanium X ,5,16440,2020,Manual,Diesel,15950,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV  Active Edition ,5,7664,2022,Manual,Mild Hybrid,16989,0
Ford,Focus,1.0,Vignale  EcoBoost   Auto,5,20651,2019,Auto,Petrol,16875,0
Ford,Focus,1.0, EcoBoost ST-Line Style ,5,2995,2022,Manual,Petrol,19400,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV Titanium  Auto,5,17952,2022,Auto,Mild Hybrid,19789,0
Kia,Sportage,1.6,T GDi HEV GT-Line S  Auto,5,15063,2022,Auto,Hybrid,33995,0
Hyundai,i20,1.0,T GDi 8V MHD Ultimate ,5,6098,2022,Manual,Mild Hybrid,18690,0
Ford,Focus,2.0,Vignale  EcoBlue  Auto,5,14496,2020,Auto,Diesel,20999,0
Hyundai,i20,1.0,T GDi Element ,5,18424,2021,Manual,Petrol,13990,0
Kia,Sportage,1.6,T GDi HEV GT-Line S  Auto,5,6130,2023,Auto,Hybrid,38495,0
Kia,Sportage,1.6,T GDi HEV GT-Line S  Auto,5,11020,2022,Auto,Hybrid,34995,0
Nissan,Juke,1.6, [] Bose Personal Edition ,5,13302,2019,Manual,Petrol,13795,0
Kia,Sportage,1.6, RDi 8V ISG 3 ,5,13318,2021,Manual,Hybrid,20495,0
Ford,Focus,1.0, EcoBoost ST-Line Style ,5,7595,2022,Manual,Petrol,18389,0
Ford,Focus,1.0, EcoBoost  ST-Line ,5,34253,2020,Manual,Petrol,13995,0
Ford,Focus,1.5,Vignale  EcoBoost  ,5,45646,2019,Manual,Petrol,15189,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV Titanium  Auto,5,4991,2022,Auto,Mild Hybrid,19350,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV  Active Style ,5,4395,2022,Manual,Mild Hybrid,19489,0
Nissan,Qashqai,1.5, di N-Vision ,5,47918,2017,Manual,Diesel,12999,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV  ST-Line Edition ,5,24223,2020,Manual,Mild Hybrid,15750,0
Ford,Focus,1.5, EcoBlue  Titanium X ,5,16440,2020,Manual,Diesel,15950,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV  Active Edition ,5,7664,2022,Manual,Mild Hybrid,16989,0
Ford,Focus,1.0,Vignale  EcoBoost   Auto,5,20651,2019,Auto,Petrol,16875,0
Ford,Focus,1.0, EcoBoost ST-Line Style ,5,2995,2022,Manual,Petrol,19400,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV Titanium  Auto,5,17952,2022,Auto,Mild Hybrid,19789,0
Kia,Sportage,1.6,T GDi HEV GT-Line S  Auto,5,15063,2022,Auto,Hybrid,33995,0
Hyundai,i20,1.0,T GDi 8V MHD Ultimate ,5,6098,2022,Manual,Mild Hybrid,18690,0
Ford,Focus,2.0,Vignale  EcoBlue  Auto,5,14496,2020,Auto,Diesel,20999,0
Hyundai,i20,1.0,T GDi Element ,5,18424,2021,Manual,Petrol,13990,0
Kia,Sportage,1.6,T GDi HEV GT-Line S  Auto,5,6130,2023,Auto,Hybrid,38495,0
Kia,Sportage,1.6,T GDi HEV GT-Line S  Auto,5,11020,2022,Auto,Hybrid,34995,0
Nissan,Juke,1.6, [] Bose Personal Edition ,5,13302,2019,Manual,Petrol,13795,0
Kia,Sportage,1.6, RDi 8V ISG 3 ,5,13318,2021,Manual,Hybrid,20495,0
Ford,Focus,1.0, EcoBoost ST-Line Style ,5,7595,2022,Manual,Petrol,18389,0
Ford,Focus,1.0, EcoBoost  ST-Line ,5,34253,2020,Manual,Petrol,13995,0
Ford,Focus,1.5,Vignale  EcoBoost  ,5,45646,2019,Manual,Petrol,15189,0
Ford,Focus,1.0, EcoBoost Hybrid mHEV Titanium  Auto,5,4991,2022,Auto,Mild Hybrid,19350,0
